 ,Label,Area,X,Y,XM,YM,Perim.,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
9436,WH45P,0.019,21.010,21.397,21.010,21.397,0.491,0.967,0.189,100,20.957,21.482,56.310,0.157,1.153,0.868,0.871
9437,WH45P,0.004,1.889,21.390,1.889,21.390,0.201,1.000,0.095,100,1.862,21.351,123.690,0.052,1.500,0.667,1.000
9438,WH45P,0.044,7.747,21.473,7.747,21.473,0.766,0.942,0.307,100,7.607,21.430,160.017,0.210,1.528,0.655,0.901
9439,WH45P,0.060,17.027,21.449,17.027,21.449,1.177,0.543,0.453,100,16.813,21.561,10.008,0.210,2.206,0.453,0.750
9440,WH45P,0.039,6.299,21.474,6.299,21.474,0.707,0.985,0.258,100,6.190,21.534,23.962,0.210,1.115,0.897,0.919
9441,WH45P,0.065,12.028,21.636,12.028,21.636,1.208,0.557,0.517,100,11.908,21.849,66.038,0.198,3.392,0.295,0.800
9442,WH45P,0.022,25.875,21.472,25.875,21.472,0.544,0.936,0.216,100,25.836,21.377,104.036,0.131,1.468,0.681,0.914
9443,WH45P,0.017,2.361,21.469,2.361,21.469,0.454,1.000,0.205,100,2.282,21.534,39.806,0.130,1.588,0.630,0.923
9444,WH45P,0.003,3.565,21.437,3.565,21.437,0.201,1.000,0.095,100,3.541,21.482,56.310,0.052,1.553,0.644,0.909
9445,WH45P,0.011,9.902,21.456,9.902,21.456,0.349,1.000,0.141,100,9.836,21.430,158.199,0.105,1.209,0.827,0.889
9446,WH45P,0.056,11.510,21.629,11.510,21.629,1.044,0.651,0.465,100,11.436,21.403,106.390,0.174,2.909,0.344,0.882
9447,WH45P,0.001,0.236,21.469,0.236,21.469,0.111,1.000,0.059,100,0.210,21.456,153.435,0.026,2.000,0.500,1.000
9448,WH45P,0.046,6.952,21.605,6.952,21.605,0.812,0.878,0.324,100,6.872,21.456,104.036,0.184,1.627,0.615,0.944
9449,WH45P,0.003,5.002,21.511,5.002,21.511,0.201,1.000,0.095,100,4.957,21.534,33.690,0.052,1.553,0.644,0.909
9450,WH45P,0.006,8.791,21.518,8.791,21.518,0.275,1.000,0.117,100,8.734,21.534,26.565,0.079,1.340,0.746,0.857
9451,WH45P,0.045,14.356,21.629,14.356,21.629,0.849,0.791,0.357,100,14.190,21.692,17.103,0.173,2.201,0.454,0.880
9452,WH45P,0.001,8.472,21.574,8.472,21.574,0.111,1.000,0.059,100,8.446,21.561,153.435,0.026,2.000,0.500,1.000
9453,WH45P,0.041,15.436,21.670,15.436,21.670,0.819,0.761,0.320,100,15.344,21.823,55.008,0.223,1.472,0.679,0.855
9454,WH45P,0.025,18.879,21.677,18.879,21.677,0.633,0.798,0.270,100,18.807,21.797,60.945,0.146,2.051,0.488,0.860
9455,WH45P,0.010,0.437,21.652,0.437,21.652,0.349,0.993,0.153,100,0.393,21.718,59.036,0.105,1.460,0.685,0.848
9456,WH45P,0.001,1.390,21.600,1.390,21.600,0.111,1.000,0.059,100,1.364,21.587,153.435,0.026,2.000,0.500,1.000
9457,WH45P,0.041,17.064,21.726,17.064,21.726,0.982,0.537,0.364,100,16.892,21.666,149.744,0.219,2.164,0.462,0.710
9458,WH45P,0.034,21.378,21.716,21.378,21.716,0.686,0.919,0.293,100,21.298,21.587,116.565,0.157,1.745,0.573,0.926
9459,WH45P,0.033,19.897,21.791,19.897,21.791,0.782,0.679,0.324,100,19.830,21.639,104.036,0.162,2.113,0.473,0.800
9460,WH45P,0.006,2.875,21.722,2.875,21.722,0.275,1.000,0.117,100,2.859,21.666,116.565,0.079,1.340,0.746,0.857
9461,WH45P,0.043,22.546,21.844,22.546,21.844,0.982,0.564,0.415,100,22.479,22.059,71.565,0.189,2.907,0.344,0.754
9462,WH45P,0.009,23.137,21.741,23.137,21.741,0.312,1.000,0.131,100,23.082,21.770,36.870,0.105,1.159,0.863,0.897
9463,WH45P,0.032,18.559,21.892,18.559,21.892,0.834,0.584,0.350,100,18.518,21.718,102.995,0.131,2.819,0.355,0.817
9464,WH45P,0.008,20.164,21.801,20.164,21.801,0.312,1.000,0.131,100,20.118,21.849,53.130,0.105,1.135,0.881,0.857
9465,WH45P,0.003,25.443,21.797,25.443,21.797,0.148,1.000,0.074,100,25.416,21.770,135.000,0.052,1.000,1.000,1.000
9466,WH45P,0.018,13.230,21.856,13.230,21.856,0.476,0.993,0.191,100,13.141,21.875,15.945,0.131,1.258,0.795,0.881
9467,WH45P,0.034,3.793,21.912,3.793,21.912,0.707,0.864,0.283,100,3.646,21.954,21.801,0.184,1.537,0.651,0.870
9468,WH45P,0.009,5.721,21.977,5.721,21.977,0.312,1.000,0.131,100,5.666,22.007,36.870,0.105,1.159,0.863,0.897
9469,WH45P,0.017,8.362,22.015,8.362,22.015,0.491,0.860,0.200,100,8.341,22.111,66.801,0.131,1.469,0.681,0.857
9470,WH45P,0.011,10.295,21.980,10.295,21.980,0.349,1.000,0.141,100,10.230,21.954,158.199,0.105,1.209,0.827,0.889
9471,WH45P,0.017,23.025,22.011,23.025,22.011,0.460,1.000,0.189,100,22.977,21.928,123.690,0.130,1.475,0.678,0.877
9472,WH45P,0.053,3.164,22.042,3.164,22.042,1.133,0.518,0.505,100,2.911,22.059,8.973,0.157,3.497,0.286,0.851
9473,WH45P,0.011,21.149,22.025,21.149,22.025,0.365,1.000,0.153,100,21.115,22.085,59.036,0.105,1.314,0.761,0.914
9474,WH45P,0.026,6.732,22.078,6.732,22.078,0.565,1.000,0.211,100,6.636,22.033,150.255,0.184,1.078,0.927,0.905
9475,WH45P,0.031,21.377,22.094,21.377,22.094,0.655,0.907,0.235,100,21.351,21.980,116.565,0.205,1.150,0.869,0.874
9476,WH45P,0.011,15.738,22.125,15.738,22.125,0.349,1.000,0.141,100,15.711,22.059,111.801,0.105,1.209,0.827,0.889
9477,WH45P,0.017,8.123,22.161,8.123,22.161,0.460,0.978,0.189,100,8.079,22.243,56.310,0.130,1.420,0.704,0.857
9478,WH45P,0.032,22.308,22.169,22.308,22.169,0.655,0.927,0.249,100,22.190,22.190,18.435,0.184,1.211,0.826,0.876
9479,WH45P,0.013,5.405,22.185,5.405,22.185,0.402,1.000,0.176,100,5.325,22.138,153.435,0.105,1.548,0.646,0.905
9480,WH45P,0.011,24.328,22.190,24.328,22.190,0.349,1.000,0.141,100,24.262,22.164,158.199,0.105,1.209,0.827,0.889
9481,WH45P,0.011,0.192,22.259,0.192,22.259,0.439,0.719,0.176,100,0.157,22.321,63.435,0.105,1.444,0.692,0.842
9482,WH45P,0.024,1.423,22.274,1.423,22.274,0.544,1.000,0.226,100,1.338,22.190,144.462,0.157,1.341,0.746,0.921
9483,WH45P,0.010,10.010,22.243,10.010,22.243,0.349,1.000,0.141,100,9.941,22.269,21.801,0.105,1.127,0.887,0.857
9484,WH45P,0.004,11.497,22.225,11.497,22.225,0.223,1.000,0.095,100,11.462,22.190,123.690,0.074,1.291,0.775,0.800
9485,WH45P,0.054,15.516,22.372,15.516,22.372,0.930,0.780,0.357,100,15.475,22.216,107.103,0.235,1.602,0.624,0.843
9486,WH45P,0.021,20.250,22.316,20.250,22.316,0.550,0.886,0.235,100,20.144,22.269,153.435,0.141,1.855,0.539,0.861
9487,WH45P,0.067,14.921,22.549,14.921,22.549,1.467,0.390,0.634,100,14.793,22.846,65.556,0.183,4.375,0.229,0.719
9488,WH45P,0.003,8.918,22.321,8.918,22.321,0.148,1.000,0.074,100,8.892,22.295,135.000,0.052,1.000,1.000,1.000
9489,WH45P,0.005,21.829,22.334,21.829,22.334,0.223,1.000,0.095,100,21.797,22.295,123.690,0.079,1.069,0.936,0.875
9490,WH45P,0.014,19.071,22.443,19.071,22.443,0.469,0.784,0.211,100,19.016,22.531,60.255,0.100,2.415,0.414,0.851
9491,WH45P,0.043,3.709,22.482,3.709,22.482,0.775,0.906,0.299,100,3.593,22.400,142.125,0.210,1.230,0.813,0.913
9492,WH45P,0.017,13.721,22.498,13.721,22.498,0.476,0.916,0.191,100,13.692,22.400,105.945,0.131,1.348,0.742,0.873
9493,WH45P,0.019,16.000,22.477,16.000,22.477,0.522,0.889,0.224,100,15.895,22.505,20.556,0.105,1.876,0.533,0.933
9494,WH45P,0.017,6.643,22.526,6.643,22.526,0.476,0.916,0.189,100,6.584,22.452,123.690,0.148,1.389,0.720,0.842
9495,WH45P,0.087,7.149,22.598,7.149,22.598,1.096,0.906,0.400,100,6.951,22.531,156.801,0.289,1.345,0.744,0.933
9496,WH45P,0.034,16.255,22.590,16.255,22.590,0.736,0.799,0.293,100,16.184,22.715,63.435,0.168,1.850,0.541,0.826
9497,WH45P,0.008,16.910,22.506,16.910,22.506,0.297,1.000,0.131,100,16.866,22.452,126.870,0.093,1.450,0.689,0.846
9498,WH45P,0.035,18.449,22.634,18.449,22.634,0.810,0.673,0.373,100,18.334,22.767,50.711,0.130,3.045,0.328,0.864
9499,WH45P,0.012,15.822,22.614,15.822,22.614,0.402,0.911,0.166,100,15.790,22.689,71.565,0.105,1.454,0.688,0.850
9500,WH45P,0.021,4.220,22.664,4.220,22.664,0.640,0.655,0.284,100,4.144,22.793,56.310,0.129,2.673,0.374,0.827
9501,WH45P,0.045,8.608,22.654,8.608,22.654,0.939,0.647,0.411,100,8.446,22.741,26.565,0.180,2.730,0.366,0.857
9502,WH45P,0.009,9.845,22.589,9.845,22.589,0.380,0.779,0.166,100,9.757,22.557,161.565,0.079,2.061,0.485,0.867
9503,WH45P,0.019,3.395,22.660,3.395,22.660,0.469,1.000,0.189,100,3.331,22.584,123.690,0.131,1.210,0.826,0.947
9504,WH45P,0.034,2.266,22.711,2.266,22.711,0.729,0.797,0.293,100,2.151,22.793,26.565,0.207,1.479,0.676,0.817
9505,WH45P,0.006,12.341,22.662,12.341,22.662,0.275,0.914,0.108,100,12.328,22.610,104.036,0.079,1.195,0.837,0.800
9506,WH45P,0.003,7.924,22.707,7.924,22.707,0.201,1.000,0.095,100,7.895,22.741,56.310,0.052,1.553,0.644,0.909
9507,WH45P,0.025,15.130,22.801,15.130,22.801,0.649,0.760,0.283,100,15.082,22.689,111.801,0.131,2.008,0.498,0.914
9508,WH45P,0.003,19.075,22.728,19.075,22.728,0.201,0.857,0.083,100,19.069,22.689,108.435,0.052,1.468,0.681,0.800
9509,WH45P,0.022,20.324,22.751,20.324,22.751,0.574,0.838,0.235,100,20.223,22.820,26.565,0.131,1.878,0.533,0.889
9510,WH45P,0.033,24.764,22.823,24.764,22.823,0.707,0.829,0.274,100,24.708,22.689,106.699,0.184,1.606,0.623,0.857
9511,WH45P,0.004,0.822,22.758,0.822,22.758,0.223,1.000,0.095,100,0.787,22.793,33.690,0.074,1.291,0.775,0.800
9512,WH45P,0.006,13.609,22.757,13.609,22.757,0.260,1.000,0.117,100,13.561,22.793,26.565,0.079,1.340,0.746,0.857
9513,WH45P,0.010,18.711,22.801,18.711,22.801,0.380,0.838,0.166,100,18.675,22.872,71.565,0.079,1.885,0.530,0.875
9514,WH45P,0.053,21.260,22.818,21.260,22.818,0.849,0.923,0.332,100,21.089,22.793,161.565,0.210,1.503,0.665,0.928
9515,WH45P,0.055,22.499,22.907,22.499,22.907,1.029,0.654,0.400,100,22.400,23.082,66.801,0.210,2.261,0.442,0.829
9516,WH45P,0.010,10.081,22.848,10.081,22.848,0.380,0.838,0.166,100,10.046,22.925,71.565,0.079,2.004,0.499,0.875
9517,WH45P,0.018,9.578,22.930,9.578,22.930,0.596,0.633,0.242,100,9.574,22.793,102.529,0.105,2.273,0.440,0.839
9518,WH45P,0.018,19.194,22.885,19.194,22.885,0.491,0.932,0.211,100,19.095,22.925,29.745,0.131,1.597,0.626,0.881
9519,WH45P,0.005,0.691,22.900,0.691,22.900,0.275,0.800,0.108,100,0.682,22.846,104.036,0.079,1.387,0.721,0.737
9520,WH45P,0.048,5.929,22.947,5.929,22.947,0.812,0.917,0.332,100,5.770,23.003,18.435,0.184,1.703,0.587,0.940
9521,WH45P,0.034,12.127,22.940,12.127,22.940,0.692,0.903,0.284,100,12.013,23.030,33.690,0.185,1.629,0.614,0.893
9522,WH45P,0.012,9.078,22.941,9.078,22.941,0.365,1.000,0.153,100,9.049,22.872,120.964,0.105,1.263,0.792,0.919
9523,WH45P,0.020,19.834,23.026,19.834,23.026,0.686,0.533,0.293,100,19.777,23.161,79.695,0.105,3.032,0.330,0.806
9524,WH45P,0.083,23.593,23.029,23.593,23.029,1.220,0.702,0.493,100,23.344,22.951,154.799,0.258,2.169,0.461,0.837
9525,WH45P,0.012,14.177,22.977,14.177,22.977,0.380,1.000,0.168,100,14.111,23.030,38.660,0.105,1.362,0.734,0.947
9526,WH45P,0.001,8.734,22.964,8.734,22.964,0.111,1.000,0.059,100,8.708,22.951,153.435,0.026,2.000,0.500,1.000
9527,WH45P,0.005,16.669,22.990,16.669,22.990,0.223,1.000,0.111,100,16.630,22.951,135.000,0.074,1.596,0.626,0.875
9528,WH45P,0.070,17.784,23.153,17.784,23.153,1.106,0.720,0.401,100,17.705,23.344,78.690,0.295,1.493,0.670,0.806
9529,WH45P,0.012,0.462,23.089,0.462,23.089,0.491,0.645,0.226,100,0.393,22.977,125.538,0.111,2.216,0.451,0.766
9530,WH45P,0.003,1.993,23.003,1.993,23.003,0.148,1.000,0.074,100,1.967,22.977,135.000,0.052,1.000,1.000,1.000
9531,WH45P,0.026,12.617,23.059,12.617,23.059,0.565,1.000,0.235,100,12.511,23.003,153.435,0.157,1.417,0.706,0.905
9532,WH45P,0.009,15.020,23.033,15.020,23.033,0.349,0.922,0.153,100,14.951,23.003,149.036,0.093,1.714,0.583,0.839
9533,WH45P,0.012,15.347,23.040,15.347,23.040,0.365,1.000,0.153,100,15.318,23.108,59.036,0.105,1.263,0.792,0.919
9534,WH45P,0.003,16.813,23.003,16.813,23.003,0.148,1.000,0.074,100,16.787,22.977,135.000,0.052,1.000,1.000,1.000
9535,WH45P,0.013,21.168,23.091,21.168,23.091,0.417,0.944,0.176,100,21.115,23.161,63.435,0.105,1.499,0.667,0.905
9536,WH45P,0.015,7.326,23.108,7.326,23.108,0.454,0.922,0.205,100,7.266,23.030,129.806,0.124,1.764,0.567,0.880
9537,WH45P,0.011,17.102,23.095,17.102,23.095,0.349,1.000,0.141,100,17.075,23.030,111.801,0.105,1.209,0.827,0.889
9538,WH45P,0.006,25.075,23.069,25.075,23.069,0.260,1.000,0.108,100,25.023,23.056,165.964,0.079,1.195,0.837,0.800
9539,WH45P,0.007,10.151,23.095,10.151,23.095,0.275,1.000,0.131,100,10.098,23.134,36.870,0.079,1.551,0.645,0.909
9540,WH45P,0.074,13.548,23.263,13.548,23.263,1.124,0.732,0.453,100,13.508,23.502,79.992,0.236,1.976,0.506,0.877
9541,WH45P,0.003,0.262,23.134,0.262,23.134,0.148,1.000,0.074,100,0.236,23.108,135.000,0.052,1.000,1.000,1.000
9542,WH45P,0.003,24.557,23.148,24.557,23.148,0.201,0.857,0.083,100,24.551,23.108,108.435,0.052,1.468,0.681,0.800
9543,WH45P,0.061,25.676,23.253,25.676,23.253,0.908,0.933,0.329,100,25.521,23.318,28.610,0.278,1.175,0.851,0.908
9544,WH45P,0.018,3.966,23.229,3.966,23.229,0.476,0.993,0.200,100,3.882,23.266,23.199,0.131,1.486,0.673,0.867
9545,WH45P,0.045,6.028,23.301,6.028,23.301,0.862,0.756,0.357,100,5.902,23.161,143.973,0.188,2.086,0.479,0.828
9546,WH45P,0.007,13.259,23.213,13.259,23.213,0.275,1.000,0.131,100,13.220,23.266,53.130,0.079,1.551,0.645,0.909
9547,WH45P,0.005,2.085,23.226,2.085,23.226,0.223,1.000,0.111,100,2.046,23.187,135.000,0.074,1.596,0.626,0.875
9548,WH45P,0.027,7.780,23.330,7.780,23.330,0.677,0.736,0.293,100,7.659,23.397,26.565,0.141,2.408,0.415,0.821
9549,WH45P,0.008,4.918,23.318,4.918,23.318,0.334,0.931,0.141,100,4.852,23.292,158.199,0.093,1.504,0.665,0.800
9550,WH45P,0.014,15.269,23.337,15.269,23.337,0.423,1.000,0.166,100,15.187,23.318,161.565,0.131,1.116,0.896,0.857
9551,WH45P,0.001,19.134,23.292,19.134,23.292,0.127,1.000,0.059,100,19.121,23.266,116.565,0.026,2.000,0.500,1.000
9552,WH45P,0.041,0.126,23.461,0.126,23.461,0.812,0.773,0.342,100,0.105,23.292,94.399,0.157,1.925,0.519,0.915
9553,WH45P,0.048,14.825,23.433,14.825,23.433,1.124,0.479,0.465,100,14.636,23.344,163.610,0.196,2.998,0.334,0.667
9554,WH45P,0.056,11.208,23.459,11.208,23.459,0.871,0.934,0.324,100,11.043,23.475,14.036,0.236,1.253,0.798,0.911
9555,WH45P,0.061,18.205,23.528,18.205,23.528,1.035,0.718,0.430,100,18.072,23.344,127.569,0.223,2.238,0.447,0.852
9556,WH45P,0.019,7.294,23.450,7.294,23.450,0.476,1.000,0.189,100,7.213,23.502,33.690,0.148,1.316,0.760,0.885
9557,WH45P,0.025,9.729,23.452,9.729,23.452,0.565,1.000,0.224,100,9.626,23.502,20.556,0.157,1.265,0.790,0.902
9558,WH45P,0.005,14.361,23.410,14.361,23.410,0.223,1.000,0.111,100,14.321,23.370,135.000,0.074,1.596,0.626,0.875
9559,WH45P,0.010,0.641,23.447,0.641,23.447,0.402,0.750,0.176,100,0.551,23.475,26.565,0.102,1.852,0.540,0.778
9560,WH45P,0.012,2.495,23.480,2.495,23.480,0.417,0.895,0.189,100,2.439,23.554,56.310,0.105,1.978,0.506,0.878
9561,WH45P,0.003,8.656,23.423,8.656,23.423,0.148,1.000,0.074,100,8.630,23.397,135.000,0.052,1.000,1.000,1.000
9562,WH45P,0.020,10.594,23.516,10.594,23.516,0.603,0.691,0.270,100,10.518,23.397,119.055,0.127,2.582,0.387,0.795
9563,WH45P,0.019,20.372,23.537,20.372,23.537,0.513,0.920,0.200,100,20.275,23.502,156.801,0.153,1.336,0.748,0.848
9564,WH45P,0.016,4.666,23.532,4.666,23.532,0.439,1.000,0.176,100,4.590,23.475,153.435,0.131,1.227,0.815,0.902
9565,WH45P,0.005,19.738,23.515,19.738,23.515,0.223,1.000,0.111,100,19.698,23.475,135.000,0.074,1.596,0.626,0.875
9566,WH45P,0.032,9.133,23.605,9.133,23.605,0.640,0.993,0.249,100,9.023,23.554,161.565,0.184,1.368,0.731,0.895
9567,WH45P,0.086,12.973,23.724,12.973,23.724,1.362,0.582,0.525,100,12.774,23.869,36.870,0.267,2.398,0.417,0.758
9568,WH45P,0.008,2.219,23.562,2.219,23.562,0.327,0.887,0.141,100,2.151,23.580,21.801,0.079,1.772,0.564,0.846
9569,WH45P,0.020,22.703,23.621,22.703,23.621,0.528,0.898,0.224,100,22.610,23.580,159.444,0.131,1.766,0.566,0.853
9570,WH45P,0.026,13.406,23.680,13.406,23.680,0.655,0.766,0.267,100,13.272,23.633,168.690,0.149,1.957,0.511,0.826
9571,WH45P,0.050,23.468,23.708,23.468,23.708,0.908,0.755,0.382,100,23.292,23.659,164.055,0.191,2.146,0.466,0.862
9572,WH45P,0.057,17.836,23.867,17.836,23.867,1.319,0.412,0.479,100,17.836,24.105,80.538,0.248,2.151,0.465,0.689
9573,WH45P,0.011,0.118,23.746,0.118,23.746,0.395,0.885,0.166,100,0.105,23.659,108.435,0.079,1.873,0.534,0.941
9574,WH45P,0.030,16.299,23.765,16.299,23.765,0.603,1.000,0.226,100,16.210,23.685,125.538,0.184,1.103,0.907,0.907
9575,WH45P,0.003,20.302,23.685,20.302,23.685,0.148,1.000,0.074,100,20.275,23.659,135.000,0.052,1.000,1.000,1.000
9576,WH45P,0.032,5.966,23.791,5.966,23.791,0.633,0.992,0.247,100,5.902,23.895,57.995,0.184,1.277,0.783,0.920
9577,WH45P,0.036,1.972,23.843,1.972,23.843,0.751,0.797,0.320,100,1.836,23.921,34.992,0.167,2.054,0.487,0.867
9578,WH45P,0.089,14.334,23.883,14.334,23.883,1.433,0.543,0.589,100,14.033,24.000,20.854,0.222,2.920,0.343,0.827
9579,WH45P,0.001,20.367,23.790,20.367,23.790,0.127,1.000,0.059,100,20.354,23.764,116.565,0.026,2.000,0.500,1.000
9580,WH45P,0.024,18.811,23.883,18.811,23.883,0.535,1.000,0.211,100,18.728,23.948,29.745,0.167,1.199,0.834,0.886
9581,WH45P,0.023,10.065,23.946,10.065,23.946,0.550,0.972,0.216,100,10.020,23.843,104.036,0.157,1.307,0.765,0.883
9582,WH45P,0.021,18.408,23.951,18.408,23.951,0.550,0.886,0.216,100,18.387,23.843,104.036,0.157,1.465,0.683,0.838
9583,WH45P,0.004,2.981,23.943,2.981,23.943,0.238,0.916,0.095,100,2.964,23.895,123.690,0.079,1.124,0.890,0.800
9584,WH45P,0.007,11.174,23.934,11.174,23.934,0.275,1.000,0.131,100,11.121,23.974,36.870,0.079,1.551,0.645,0.909
9585,WH45P,0.009,3.984,23.977,3.984,23.977,0.312,1.000,0.131,100,3.934,24.026,36.870,0.105,1.159,0.863,0.897
9586,WH45P,0.076,19.946,24.109,19.946,24.109,1.332,0.536,0.448,100,19.882,23.921,110.556,0.304,1.715,0.583,0.753
9587,WH45P,0.001,9.849,23.974,9.849,23.974,0.127,1.000,0.059,100,9.836,23.948,116.565,0.026,2.000,0.500,1.000
9588,WH45P,0.010,24.324,24.015,24.324,24.015,0.343,1.000,0.153,100,24.262,23.974,149.036,0.079,1.662,0.602,0.966
9589,WH45P,0.005,25.718,24.047,25.718,24.047,0.238,1.000,0.095,100,25.705,24.000,123.690,0.079,1.069,0.936,0.875
9590,WH45P,0.001,18.610,24.052,18.610,24.052,0.127,1.000,0.059,100,18.597,24.026,116.565,0.026,2.000,0.500,1.000
9591,WH45P,0.012,7.693,24.160,7.693,24.160,0.402,0.965,0.176,100,7.659,24.236,63.435,0.105,1.704,0.587,0.878
9592,WH45P,0.002,11.729,24.109,11.729,24.109,0.148,1.000,0.074,100,11.698,24.131,45.000,0.052,1.464,0.683,0.857
9593,WH45P,0.023,12.653,24.164,12.653,24.164,0.550,0.943,0.216,100,12.538,24.157,165.964,0.157,1.329,0.752,0.868
9594,WH45P,0.080,9.310,24.367,9.310,24.367,1.486,0.454,0.509,100,9.180,24.105,101.889,0.342,1.550,0.645,0.661
9595,WH45P,0.028,22.396,24.341,22.396,24.341,1.059,0.316,0.458,100,22.348,24.577,76.759,0.114,5.708,0.175,0.661
9596,WH45P,0.034,22.631,24.326,22.631,24.326,0.902,0.531,0.390,100,22.557,24.131,109.654,0.149,3.429,0.292,0.741
9597,WH45P,0.074,24.717,24.307,24.717,24.307,1.251,0.597,0.505,100,24.472,24.184,152.103,0.234,2.466,0.406,0.809
9598,WH45P,0.034,24.058,24.294,24.058,24.294,0.655,0.988,0.262,100,24.000,24.184,126.870,0.185,1.363,0.734,0.925
9599,WH45P,0.039,10.490,24.324,10.490,24.324,0.760,0.853,0.284,100,10.439,24.446,56.310,0.210,1.238,0.808,0.877
9600,WH45P,0.050,13.876,24.278,13.876,24.278,1.112,0.504,0.490,100,13.639,24.367,15.524,0.152,3.700,0.270,0.823
9601,WH45P,0.062,14.575,24.375,14.575,24.375,1.029,0.736,0.400,100,14.452,24.236,121.608,0.246,1.892,0.529,0.845
9602,WH45P,0.062,26.450,24.342,26.450,24.342,1.066,0.685,0.448,100,26.256,24.420,20.556,0.207,2.442,0.410,0.861
9603,WH45P,0.009,5.584,24.332,5.584,24.332,0.365,0.846,0.166,100,5.508,24.315,161.565,0.079,1.865,0.536,0.867
9604,WH45P,0.014,16.837,24.342,16.837,24.342,0.476,0.764,0.211,100,16.734,24.289,150.255,0.111,2.058,0.486,0.833
9605,WH45P,0.069,12.628,24.459,12.628,24.459,1.131,0.676,0.423,100,12.485,24.315,119.745,0.260,1.581,0.633,0.797
9606,WH45P,0.045,8.879,24.511,8.879,24.511,0.840,0.796,0.352,100,8.708,24.603,26.565,0.208,1.861,0.537,0.861
9607,WH45P,0.001,19.593,24.459,19.593,24.459,0.111,1.000,0.059,100,19.567,24.446,153.435,0.026,2.000,0.500,1.000
9608,WH45P,0.010,26.200,24.532,26.200,24.532,0.349,0.993,0.141,100,26.177,24.603,68.199,0.105,1.264,0.791,0.848
9609,WH45P,0.096,1.864,24.612,1.864,24.612,1.575,0.485,0.686,100,1.495,24.551,173.418,0.207,3.800,0.263,0.797
9610,WH45P,0.039,24.651,24.698,24.651,24.698,1.094,0.412,0.434,100,24.577,24.892,64.983,0.196,3.259,0.307,0.630
9611,WH45P,0.037,14.838,24.678,14.838,24.678,0.714,0.916,0.283,100,14.793,24.813,68.199,0.204,1.302,0.768,0.885
9612,WH45P,0.003,8.218,24.611,8.218,24.611,0.223,0.873,0.111,100,8.184,24.577,135.000,0.070,1.882,0.531,0.714
9613,WH45P,0.033,20.278,24.696,20.278,24.696,0.738,0.762,0.307,100,20.118,24.734,19.983,0.157,2.191,0.456,0.857
9614,WH45P,0.028,24.339,24.682,24.339,24.682,0.686,0.736,0.293,100,24.210,24.761,26.565,0.144,2.370,0.422,0.833
9615,WH45P,0.017,2.392,24.682,2.392,24.682,0.507,0.809,0.224,100,2.282,24.708,20.556,0.105,2.058,0.486,0.889
9616,WH45P,0.016,11.861,24.725,11.861,24.725,0.498,0.803,0.211,100,11.803,24.813,60.255,0.111,1.984,0.504,0.821
9617,WH45P,0.025,21.803,24.802,21.803,24.802,0.825,0.470,0.373,100,21.666,24.630,129.289,0.130,3.219,0.311,0.679
9618,WH45P,0.087,11.349,24.994,11.349,24.994,1.959,0.286,0.765,100,11.357,24.656,95.906,0.309,3.411,0.293,0.561
9619,WH45P,0.017,3.563,24.744,3.563,24.744,0.439,1.000,0.176,100,3.489,24.787,26.565,0.131,1.222,0.818,0.906
9620,WH45P,0.004,20.905,24.721,20.905,24.721,0.201,1.000,0.095,100,20.879,24.682,123.690,0.052,1.500,0.667,1.000
9621,WH45P,0.027,22.252,24.789,22.252,24.789,0.587,0.978,0.242,100,22.138,24.761,167.471,0.157,1.514,0.661,0.876
9622,WH45P,0.002,6.273,24.765,6.273,24.765,0.148,1.000,0.074,100,6.243,24.787,45.000,0.052,1.464,0.683,0.857
9623,WH45P,0.059,15.904,24.885,15.904,24.885,1.109,0.604,0.493,100,15.685,24.970,25.201,0.211,2.745,0.364,0.819
9624,WH45P,0.041,19.316,24.831,19.316,24.831,0.745,0.920,0.293,100,19.174,24.787,153.435,0.210,1.424,0.702,0.901
9625,WH45P,0.024,18.333,24.903,18.333,24.903,0.803,0.469,0.378,100,18.230,24.761,123.690,0.115,4.302,0.232,0.769
9626,WH45P,0.008,23.157,24.802,23.157,24.802,0.290,1.000,0.131,100,23.108,24.761,143.130,0.079,1.372,0.729,0.957
9627,WH45P,0.045,12.524,24.954,12.524,24.954,0.973,0.593,0.400,100,12.354,25.023,31.608,0.204,2.709,0.369,0.751
9628,WH45P,0.025,17.624,24.949,17.624,24.949,0.572,0.978,0.216,100,17.521,24.970,14.036,0.184,1.059,0.944,0.871
9629,WH45P,0.020,5.728,24.994,5.728,24.994,0.491,1.000,0.189,100,5.639,25.023,33.690,0.157,1.084,0.922,0.921
9630,WH45P,0.034,2.914,25.068,2.914,25.068,0.707,0.864,0.293,100,2.859,24.944,116.565,0.184,1.726,0.579,0.901
9631,WH45P,0.021,6.734,25.062,6.734,25.062,0.655,0.625,0.264,100,6.715,24.944,95.711,0.131,1.940,0.515,0.785
9632,WH45P,0.014,7.311,25.041,7.311,25.041,0.423,0.965,0.176,100,7.266,24.970,116.565,0.130,1.426,0.701,0.851
9633,WH45P,0.003,19.384,24.997,19.384,24.997,0.148,1.000,0.074,100,19.357,24.970,135.000,0.052,1.000,1.000,1.000
