"skel.num","Branches","Junctions","End.point.voxels","Junction.voxels","Slab.voxels","Average.Branch.Length","Triple.points","Quadruple.points","Maximum.Branch.Length","Labelfine"
11,41,20,22,55,657,0.569,20,0,1.544,"WH33A0010.tiff"
12,19,9,11,26,340,0.614,9,0,1.397,"WH33A0010.tiff"
13,7,3,5,8,137,0.678,3,0,1.089,"WH33A0010.tiff"
14,7,2,6,11,126,0.66,1,0,1.153,"WH33A0010.tiff"
15,9,4,6,15,255,0.94,4,0,3.076,"WH33A0010.tiff"
16,5,2,4,7,78,0.527,2,0,0.857,"WH33A0010.tiff"
17,11,5,7,9,118,0.385,5,0,0.928,"WH33A0010.tiff"
18,7,3,5,7,172,0.827,3,0,1.843,"WH33A0010.tiff"
19,9,4,6,12,125,0.504,4,0,1.162,"WH33A0010.tiff"
1,15,7,9,22,274,0.641,7,0,1.461,"WH33A0012.tiff"
2,14,6,9,18,209,0.526,5,1,1.854,"WH33A0012.tiff"
3,9,4,6,12,146,0.573,4,0,1.039,"WH33A0012.tiff"
4,8,3,6,14,161,0.661,2,1,2.263,"WH33A0012.tiff"
5,16,7,10,26,375,0.788,6,1,1.762,"WH33A0012.tiff"
6,157,77,81,232,5046,1.115,75,2,6.143,"WH33A0012.tiff"
7,7,3,5,8,116,0.563,3,0,1.132,"WH33A0012.tiff"
8,13,6,8,16,298,0.799,6,0,2.262,"WH33A0012.tiff"
9,11,5,7,16,179,0.577,5,0,1.219,"WH33A0012.tiff"
10,23,11,13,33,359,0.558,11,0,1.031,"WH33A0012.tiff"
11,26,12,15,38,391,0.548,11,1,1.124,"WH33A0012.tiff"
12,10,4,7,14,274,0.93,3,1,1.869,"WH33A0012.tiff"
13,8,3,6,12,205,0.872,2,1,1.758,"WH33A0012.tiff"
14,7,3,5,6,122,0.568,3,0,1.186,"WH33A0012.tiff"
15,15,7,9,17,221,0.516,7,0,0.961,"WH33A0012.tiff"
16,9,4,6,12,102,0.412,4,0,1,"WH33A0012.tiff"
1,3,1,3,4,67,0.805,1,0,0.897,"WH33B0008.tiff"
2,10,4,7,10,146,0.516,3,1,0.99,"WH33B0008.tiff"
3,18,8,11,31,268,0.537,7,1,1.172,"WH33B0008.tiff"
4,11,5,7,12,172,0.519,5,0,0.963,"WH33B0008.tiff"
5,5,2,4,6,100,0.646,2,0,0.957,"WH33B0008.tiff"
6,11,5,7,13,189,0.582,5,0,1.433,"WH33B0008.tiff"
7,9,4,6,16,193,0.733,4,0,1.568,"WH33B0008.tiff"
8,28,13,16,43,477,0.599,12,1,1.858,"WH33B0008.tiff"
9,6,2,5,10,127,0.717,1,1,1.07,"WH33B0008.tiff"
10,11,5,7,15,149,0.503,5,0,0.963,"WH33B0008.tiff"
11,5,2,4,4,103,0.662,2,0,1.059,"WH33B0008.tiff"
12,9,4,6,14,251,0.967,4,0,1.648,"WH33B0008.tiff"
13,12,5,8,22,129,0.392,4,1,1.024,"WH33B0008.tiff"
14,11,5,7,19,241,0.733,5,0,1.379,"WH33B0008.tiff"
15,33,16,18,42,619,0.652,16,0,1.784,"WH33B0008.tiff"
16,15,7,9,18,178,0.427,7,0,0.963,"WH33B0008.tiff"
17,16,7,10,21,245,0.545,6,1,1.234,"WH33B0008.tiff"
18,155,75,81,232,3421,0.772,71,4,2.88,"WH33B0008.tiff"
19,15,7,9,21,248,0.579,7,0,1.444,"WH33B0008.tiff"
20,8,3,6,9,173,0.731,2,1,1.555,"WH33B0008.tiff"
21,11,5,7,13,118,0.393,5,0,0.734,"WH33B0008.tiff"
22,14,6,8,17,171,0.437,4,2,1.245,"WH33B0008.tiff"
23,13,6,8,19,197,0.536,6,0,1.317,"WH33B0008.tiff"
24,9,4,6,13,87,0.36,4,0,0.688,"WH33B0008.tiff"
25,7,3,5,7,99,0.476,3,0,0.954,"WH33B0008.tiff"
26,14,6,9,22,155,0.413,5,1,0.76,"WH33B0008.tiff"
27,12,5,8,20,119,0.391,4,1,0.734,"WH33B0008.tiff"
1,3,1,3,4,116,1.244,1,0,2.136,"WH33B0010.tiff"
2,12,5,8,18,146,0.446,4,1,0.913,"WH33B0010.tiff"
3,33,16,18,51,615,0.646,16,0,1.906,"WH33B0010.tiff"
4,7,3,5,12,97,0.481,3,0,0.891,"WH33B0010.tiff"
5,36,17,20,50,560,0.549,16,1,1.26,"WH33B0010.tiff"
6,5,2,4,4,97,0.656,2,0,1.581,"WH33B0010.tiff"
7,106,52,55,156,2634,0.869,51,1,2.805,"WH33B0010.tiff"
8,7,3,5,5,170,0.824,3,0,2.338,"WH33B0010.tiff"
9,10,4,7,17,110,0.429,3,1,0.78,"WH33B0010.tiff"
10,15,7,9,20,311,0.685,7,0,1.773,"WH33B0010.tiff"
11,5,2,4,8,115,0.797,2,0,1.415,"WH33B0010.tiff"
12,9,4,6,9,204,0.748,4,0,1.31,"WH33B0010.tiff"
13,11,5,7,18,190,0.614,5,0,1.529,"WH33B0010.tiff"
14,12,5,8,18,122,0.405,4,1,0.777,"WH33B0010.tiff"
15,7,2,6,11,132,0.647,1,0,1.56,"WH33B0010.tiff"
16,11,5,7,15,188,0.615,5,0,1.09,"WH33B0010.tiff"
17,9,4,6,12,217,0.779,4,0,1.243,"WH33B0010.tiff"
18,15,7,9,20,192,0.458,7,0,1.288,"WH33B0010.tiff"
19,11,5,7,15,208,0.642,5,0,1.444,"WH33B0010.tiff"
20,55,27,29,76,903,0.568,27,0,2.149,"WH33B0010.tiff"
21,15,7,9,15,115,0.274,7,0,0.741,"WH33B0010.tiff"
22,61,30,32,95,970,0.549,30,0,1.845,"WH33B0010.tiff"
23,7,3,5,7,76,0.374,3,0,0.974,"WH33B0010.tiff"
24,12,5,8,19,242,0.694,4,1,1.71,"WH33B0010.tiff"
25,20,9,12,25,151,0.294,8,1,0.542,"WH33B0010.tiff"
1,9,4,6,6,114,0.444,4,0,0.915,"WH33B0012.tiff"
2,3,1,3,4,61,0.727,1,0,1.458,"WH33B0012.tiff"
3,43,21,23,59,927,0.735,21,0,2,"WH33B0012.tiff"
4,5,2,4,7,133,0.864,2,0,1.064,"WH33B0012.tiff"
5,93,46,48,131,2472,0.931,46,0,3.935,"WH33B0012.tiff"
6,10,4,7,11,121,0.43,3,1,0.738,"WH33B0012.tiff"
7,11,5,7,17,221,0.691,5,0,1.214,"WH33B0012.tiff"
8,17,8,10,21,394,0.811,8,0,2.402,"WH33B0012.tiff"
9,15,7,9,22,374,0.86,7,0,1.755,"WH33B0012.tiff"
10,31,14,18,50,721,0.801,12,2,2.474,"WH33B0012.tiff"
11,23,11,13,35,426,0.659,11,0,1.828,"WH33B0012.tiff"
12,11,5,7,11,283,0.864,5,0,2.046,"WH33B0012.tiff"
13,5,2,4,6,85,0.589,2,0,1.197,"WH33B0012.tiff"
14,11,5,7,14,125,0.413,5,0,0.936,"WH33B0012.tiff"
15,165,81,85,230,3205,0.671,79,2,2.298,"WH33B0012.tiff"
16,17,8,10,24,316,0.652,8,0,1.299,"WH33B0012.tiff"
17,11,5,7,10,191,0.593,5,0,1.529,"WH33B0012.tiff"
18,10,4,7,14,133,0.482,3,1,0.848,"WH33B0012.tiff"
19,9,4,6,12,110,0.425,4,0,0.727,"WH33B0012.tiff"
20,7,3,5,11,96,0.483,3,0,0.924,"WH33B0012.tiff"
21,5,2,4,4,84,0.553,2,0,0.9,"WH33B0012.tiff"
22,29,13,17,39,365,0.458,11,2,1.528,"WH33B0012.tiff"
23,13,6,8,15,210,0.543,6,0,1.132,"WH33B0012.tiff"
24,3,1,3,3,70,0.779,1,0,1.22,"WH33B0012.tiff"
25,5,2,4,5,71,0.456,2,0,0.874,"WH33B0012.tiff"
26,12,5,8,17,196,0.576,4,1,0.989,"WH33B0012.tiff"
1,12,5,8,21,147,0.435,4,1,0.885,"WH33C0008.tiff"
2,80,39,42,119,1581,0.687,38,1,2.362,"WH33C0008.tiff"
3,10,4,7,18,161,0.591,3,1,1.041,"WH33C0008.tiff"
4,7,3,5,11,98,0.495,3,0,0.723,"WH33C0008.tiff"
5,9,4,6,10,125,0.468,4,0,0.782,"WH33C0008.tiff"
6,10,4,7,17,172,0.605,3,1,1.169,"WH33C0008.tiff"
7,5,2,4,9,100,0.71,2,0,1.247,"WH33C0008.tiff"
8,17,8,10,20,301,0.594,8,0,1.422,"WH33C0008.tiff"
9,20,9,12,30,169,0.32,8,1,0.931,"WH33C0008.tiff"
10,19,9,11,31,277,0.519,9,0,1.098,"WH33C0008.tiff"
11,13,6,8,19,239,0.644,6,0,1.812,"WH33C0008.tiff"
12,7,3,5,10,158,0.748,3,0,1.474,"WH33C0008.tiff"
13,25,12,14,34,467,0.628,12,0,2.551,"WH33C0008.tiff"
14,13,6,8,18,354,0.906,6,0,2.896,"WH33C0008.tiff"
15,76,37,40,108,1501,0.694,36,1,1.822,"WH33C0008.tiff"
16,21,9,13,31,461,0.765,8,0,2.16,"WH33C0008.tiff"
17,9,4,6,11,138,0.541,4,0,1.048,"WH33C0008.tiff"
18,43,21,23,58,1017,0.791,21,0,1.947,"WH33C0008.tiff"
19,9,4,6,8,120,0.475,4,0,0.954,"WH33C0008.tiff"
20,26,12,15,37,522,0.7,11,1,2.02,"WH33C0008.tiff"
21,7,3,5,7,115,0.556,3,0,0.919,"WH33C0008.tiff"
22,15,7,9,20,219,0.504,7,0,0.891,"WH33C0008.tiff"
23,9,4,5,10,138,0.511,3,1,1.284,"WH33C0008.tiff"
24,7,3,5,7,79,0.404,3,0,0.596,"WH33C0008.tiff"
25,16,7,10,26,200,0.462,6,1,1.194,"WH33C0008.tiff"
26,6,2,5,9,108,0.642,1,1,1.413,"WH33C0008.tiff"
27,21,9,12,35,301,0.54,6,3,1.467,"WH33C0008.tiff"
1,7,3,5,12,141,0.689,3,0,0.987,"WH33C0010.tiff"
2,6,2,5,10,108,0.644,1,1,1.16,"WH33C0010.tiff"
3,11,5,6,14,190,0.575,4,1,1.288,"WH33C0010.tiff"
4,51,24,28,78,929,0.652,22,2,1.687,"WH33C0010.tiff"
5,17,8,10,24,243,0.502,8,0,1.147,"WH33C0010.tiff"
6,21,10,12,28,436,0.738,10,0,2.039,"WH33C0010.tiff"
7,23,11,13,28,480,0.705,11,0,1.883,"WH33C0010.tiff"
8,5,2,4,4,107,0.715,2,0,1.177,"WH33C0010.tiff"
9,7,3,5,7,180,0.852,3,0,1.455,"WH33C0010.tiff"
10,26,11,16,43,330,0.465,9,1,0.996,"WH33C0010.tiff"
11,8,3,6,10,190,0.832,2,1,1.517,"WH33C0010.tiff"
12,54,26,29,76,1167,0.776,25,1,3.104,"WH33C0010.tiff"
13,11,5,7,16,228,0.744,5,0,1.238,"WH33C0010.tiff"
14,13,6,8,15,127,0.357,6,0,0.743,"WH33C0010.tiff"
15,36,17,20,56,618,0.602,16,1,1.666,"WH33C0010.tiff"
16,9,4,6,13,171,0.66,4,0,1.231,"WH33C0010.tiff"
17,3,1,3,4,87,0.942,1,0,1.413,"WH33C0010.tiff"
18,21,10,12,29,319,0.524,10,0,0.978,"WH33C0010.tiff"
19,23,11,13,31,370,0.577,11,0,1.34,"WH33C0010.tiff"
20,19,9,11,28,251,0.472,9,0,0.882,"WH33C0010.tiff"
21,5,2,4,2,82,0.563,2,0,0.668,"WH33C0010.tiff"
1,9,4,6,11,170,0.635,4,0,1.011,"WH33C0012.tiff"
2,25,12,14,38,666,0.894,12,0,2.793,"WH33C0012.tiff"
3,38,18,21,52,824,0.737,17,1,2.506,"WH33C0012.tiff"
4,13,6,8,17,199,0.542,6,0,1.035,"WH33C0012.tiff"
5,22,10,13,36,363,0.591,9,1,1.739,"WH33C0012.tiff"
6,11,5,6,18,112,0.381,4,1,0.828,"WH33C0012.tiff"
7,14,6,9,19,209,0.517,5,1,1.71,"WH33C0012.tiff"
8,78,39,40,105,2041,0.906,38,0,2.641,"WH33C0012.tiff"
9,47,22,26,62,929,0.692,20,2,1.847,"WH33C0012.tiff"
10,7,3,5,9,158,0.755,3,0,1.195,"WH33C0012.tiff"
11,14,6,9,23,139,0.377,5,1,0.976,"WH33C0012.tiff"
12,9,3,7,18,169,0.655,1,2,1.476,"WH33C0012.tiff"
13,8,3,6,14,137,0.61,2,1,1.08,"WH33C0012.tiff"
14,7,3,5,7,113,0.587,3,0,1.009,"WH33C0012.tiff"
15,58,28,31,84,1507,0.882,27,1,2.079,"WH33C0012.tiff"
16,27,12,16,42,570,0.725,10,2,1.994,"WH33C0012.tiff"
17,7,3,5,11,84,0.422,3,0,0.913,"WH33C0012.tiff"
18,19,9,11,31,385,0.683,9,0,2.389,"WH33C0012.tiff"
19,18,8,11,33,296,0.592,7,1,1.469,"WH33C0012.tiff"
20,13,6,8,20,299,0.769,6,0,1.752,"WH33C0012.tiff"
21,27,13,15,42,538,0.708,13,0,2.148,"WH33C0012.tiff"
1,7,3,5,11,117,0.591,3,0,1.331,"WH34A0008.tiff"
2,9,3,7,15,105,0.445,2,0,0.803,"WH34A0008.tiff"
3,9,4,6,11,94,0.383,4,0,0.908,"WH34A0008.tiff"
4,1,0,2,0,57,1.88,0,0,1.88,"WH34A0008.tiff"
5,8,3,6,13,174,0.749,2,1,1.712,"WH34A0008.tiff"
6,7,3,5,10,144,0.681,3,0,1.077,"WH34A0008.tiff"
7,3,1,3,3,97,1.095,1,0,1.891,"WH34A0008.tiff"
8,7,3,5,11,87,0.441,3,0,1.155,"WH34A0008.tiff"
9,9,4,6,11,84,0.351,4,0,0.788,"WH34A0008.tiff"
10,15,7,9,18,311,0.688,7,0,1.469,"WH34A0008.tiff"
11,11,5,7,15,232,0.697,5,0,1.503,"WH34A0008.tiff"
12,13,6,8,18,187,0.495,6,0,1.133,"WH34A0008.tiff"
13,5,2,4,9,99,0.69,2,0,1,"WH34A0008.tiff"
14,22,10,13,37,324,0.538,9,1,1.495,"WH34A0008.tiff"
15,57,28,29,76,1306,0.789,27,1,2.513,"WH34A0008.tiff"
16,9,4,6,14,149,0.557,4,0,1.066,"WH34A0008.tiff"
17,9,4,6,11,149,0.561,4,0,1.038,"WH34A0008.tiff"
18,44,20,25,73,884,0.703,18,1,2.053,"WH34A0008.tiff"
19,81,39,43,120,1582,0.678,37,2,2.585,"WH34A0008.tiff"
20,17,8,10,20,140,0.31,8,0,0.808,"WH34A0008.tiff"
21,26,12,15,45,515,0.682,11,1,1.779,"WH34A0008.tiff"
22,44,21,24,68,683,0.555,20,1,1.854,"WH34A0008.tiff"
23,23,11,13,34,470,0.695,11,0,1.634,"WH34A0008.tiff"
24,17,8,10,27,326,0.694,8,0,1.423,"WH34A0008.tiff"
25,12,5,8,15,164,0.494,4,1,1.26,"WH34A0008.tiff"
26,11,5,7,15,141,0.464,5,0,0.743,"WH34A0008.tiff"
27,7,3,5,11,132,0.627,3,0,1.053,"WH34A0008.tiff"
28,7,3,5,8,122,0.577,3,0,1.403,"WH34A0008.tiff"
29,11,5,7,15,203,0.643,5,0,1.686,"WH34A0008.tiff"
1,7,2,6,9,120,0.604,1,0,1.148,"WH34A0010.tiff"
2,21,10,12,35,450,0.726,10,0,1.637,"WH34A0010.tiff"
3,11,5,7,12,178,0.543,5,0,1.516,"WH34A0010.tiff"
4,6,2,5,7,82,0.463,1,1,0.9,"WH34A0010.tiff"
5,12,5,8,14,174,0.493,4,1,1.234,"WH34A0010.tiff"
6,131,65,67,203,3012,0.795,65,0,4.381,"WH34A0010.tiff"
7,34,16,19,55,676,0.672,15,1,2.282,"WH34A0010.tiff"
8,16,7,10,20,277,0.598,6,1,1.463,"WH34A0010.tiff"
9,12,5,8,16,157,0.473,4,1,0.972,"WH34A0010.tiff"
10,5,2,4,8,114,0.745,2,0,0.994,"WH34A0010.tiff"
11,5,2,4,7,103,0.706,2,0,1.308,"WH34A0010.tiff"
12,7,3,5,10,141,0.688,3,0,1.322,"WH34A0010.tiff"
13,13,5,9,21,175,0.48,3,2,1.139,"WH34A0010.tiff"
14,13,6,8,15,208,0.578,6,0,1.506,"WH34A0010.tiff"
15,14,6,9,21,245,0.616,5,1,1.526,"WH34A0010.tiff"
16,8,3,6,14,154,0.676,2,1,2.11,"WH34A0010.tiff"
17,21,10,12,30,530,0.85,10,0,2.315,"WH34A0010.tiff"
18,9,4,6,13,115,0.47,4,0,0.755,"WH34A0010.tiff"
19,14,6,9,23,232,0.594,5,1,1.684,"WH34A0010.tiff"
20,45,22,24,63,759,0.583,22,0,2.287,"WH34A0010.tiff"
21,13,6,8,16,124,0.353,6,0,1.013,"WH34A0010.tiff"
22,7,3,5,10,143,0.728,3,0,1.81,"WH34A0010.tiff"
23,19,9,11,17,324,0.594,9,0,1.336,"WH34A0010.tiff"
24,16,7,10,21,172,0.403,6,1,0.926,"WH34A0010.tiff"
1,12,5,8,20,187,0.558,4,1,1.095,"WH34A0012.tiff"
2,22,10,13,33,365,0.579,9,1,1.865,"WH34A0012.tiff"
3,32,14,19,50,642,0.7,11,3,1.643,"WH34A0012.tiff"
4,34,16,19,58,493,0.516,15,1,1.81,"WH34A0012.tiff"
5,5,2,4,2,82,0.563,2,0,1.387,"WH34A0012.tiff"
6,7,3,5,11,178,0.835,3,0,1.815,"WH34A0012.tiff"
7,35,17,19,51,573,0.58,17,0,1.201,"WH34A0012.tiff"
8,15,7,9,25,173,0.415,7,0,1.544,"WH34A0012.tiff"
9,29,14,16,33,475,0.56,14,0,1.618,"WH34A0012.tiff"
10,12,5,8,21,176,0.516,4,1,1.648,"WH34A0012.tiff"
11,9,4,6,9,145,0.558,4,0,1.277,"WH34A0012.tiff"
12,25,12,14,37,345,0.506,12,0,1.524,"WH34A0012.tiff"
13,3,1,3,3,57,0.636,1,0,1.304,"WH34A0012.tiff"
14,129,61,69,181,2822,0.758,56,4,3.655,"WH34A0012.tiff"
15,29,13,17,44,441,0.546,11,2,1.397,"WH34A0012.tiff"
16,13,6,8,18,163,0.458,6,0,1.74,"WH34A0012.tiff"
17,11,5,7,16,158,0.48,5,0,1.32,"WH34A0012.tiff"
18,13,6,8,18,150,0.415,6,0,1.033,"WH34A0012.tiff"
19,6,2,5,11,99,0.556,1,1,0.912,"WH34A0012.tiff"
20,11,5,7,14,108,0.349,5,0,0.789,"WH34A0012.tiff"
21,9,4,6,10,131,0.514,4,0,1.369,"WH34A0012.tiff"
22,19,9,11,24,216,0.419,9,0,1.453,"WH34A0012.tiff"
23,23,10,14,36,307,0.485,8,2,1.721,"WH34A0012.tiff"
24,45,22,24,68,665,0.513,22,0,2.023,"WH34A0012.tiff"
25,3,1,3,3,56,0.627,1,0,0.638,"WH34A0012.tiff"
26,9,4,6,13,230,0.819,4,0,1.643,"WH34A0012.tiff"
27,9,4,6,13,139,0.526,4,0,0.934,"WH34A0012.tiff"
1,9,4,6,9,98,0.393,4,0,0.885,"WH34B0008.tiff"
2,5,2,4,7,126,0.831,2,0,1.18,"WH34B0008.tiff"
3,9,4,6,13,147,0.567,4,0,1.385,"WH34B0008.tiff"
4,11,5,7,14,112,0.376,5,0,0.84,"WH34B0008.tiff"
5,5,2,4,4,100,0.685,2,0,1.219,"WH34B0008.tiff"
6,6,2,5,11,70,0.44,1,1,0.841,"WH34B0008.tiff"
7,11,5,7,16,144,0.472,5,0,0.913,"WH34B0008.tiff"
8,9,4,6,8,122,0.459,4,0,1.055,"WH34B0008.tiff"
9,13,6,8,20,261,0.698,6,0,1.515,"WH34B0008.tiff"
10,13,5,9,25,222,0.64,3,2,1.155,"WH34B0008.tiff"
11,9,4,6,12,129,0.516,4,0,0.967,"WH34B0008.tiff"
12,21,10,12,35,292,0.486,10,0,1.341,"WH34B0008.tiff"
13,85,42,44,121,2751,1.088,42,0,3.942,"WH34B0008.tiff"
14,13,6,8,18,151,0.421,6,0,1.124,"WH34B0008.tiff"
15,4,1,4,6,121,1.047,0,1,1.367,"WH34B0008.tiff"
16,19,9,11,25,361,0.642,9,0,1.37,"WH34B0008.tiff"
17,7,3,5,12,190,0.881,3,0,1.431,"WH34B0008.tiff"
18,17,8,10,24,260,0.546,8,0,0.911,"WH34B0008.tiff"
19,7,3,5,9,104,0.519,3,0,1.332,"WH34B0008.tiff"
20,15,7,9,23,186,0.436,7,0,0.797,"WH34B0008.tiff"
21,5,2,4,7,88,0.585,2,0,0.725,"WH34B0008.tiff"
22,5,2,4,6,84,0.562,2,0,1.18,"WH34B0008.tiff"
23,9,4,6,15,73,0.325,4,0,0.585,"WH34B0008.tiff"
24,7,3,5,7,141,0.677,3,0,1.57,"WH34B0008.tiff"
25,21,10,12,28,414,0.675,10,0,1.361,"WH34B0008.tiff"
26,16,7,10,31,206,0.474,6,1,1.096,"WH34B0008.tiff"
27,9,4,6,16,105,0.425,4,0,1.489,"WH34B0008.tiff"
28,9,4,6,12,152,0.585,4,0,1.297,"WH34B0008.tiff"
29,5,2,4,8,75,0.523,2,0,0.843,"WH34B0008.tiff"
1,39,19,21,61,580,0.526,19,0,1.472,"WH34B0010.tiff"
2,8,3,6,10,176,0.716,2,1,1.844,"WH34B0010.tiff"
3,33,16,18,39,461,0.49,16,0,1.789,"WH34B0010.tiff"
4,7,3,5,10,87,0.456,3,0,1.039,"WH34B0010.tiff"
5,3,1,2,2,43,0.442,0,1,1.042,"WH34B0010.tiff"
6,16,7,10,30,295,0.645,6,1,1.721,"WH34B0010.tiff"
7,17,8,10,24,212,0.438,8,0,0.981,"WH34B0010.tiff"
8,13,6,8,16,199,0.529,6,0,1.533,"WH34B0010.tiff"
9,35,17,19,43,977,0.952,17,0,2.61,"WH34B0010.tiff"
10,21,10,11,23,423,0.654,9,1,1.935,"WH34B0010.tiff"
11,9,4,5,10,132,0.494,3,1,1.142,"WH34B0010.tiff"
12,18,8,11,22,206,0.408,7,1,0.922,"WH34B0010.tiff"
13,10,4,7,16,100,0.383,3,1,1.059,"WH34B0010.tiff"
14,22,10,13,33,520,0.81,9,1,1.645,"WH34B0010.tiff"
15,58,28,31,80,1499,0.871,27,1,3.328,"WH34B0010.tiff"
16,5,2,4,8,85,0.609,2,0,0.913,"WH34B0010.tiff"
17,10,4,7,13,279,0.926,3,1,2.459,"WH34B0010.tiff"
18,7,3,5,5,97,0.473,3,0,1.688,"WH34B0010.tiff"
19,13,6,8,17,184,0.512,6,0,0.836,"WH34B0010.tiff"
20,7,3,4,10,108,0.515,2,1,1.625,"WH34B0010.tiff"
21,1,0,2,0,41,1.221,0,0,1.221,"WH34B0010.tiff"
22,91,44,48,148,1467,0.571,42,2,1.921,"WH34B0010.tiff"
23,3,1,3,3,69,0.698,1,0,0.905,"WH34B0010.tiff"
24,5,2,4,7,81,0.558,2,0,1.302,"WH34B0010.tiff"
25,24,11,14,37,514,0.729,10,1,1.712,"WH34B0010.tiff"
26,5,2,4,4,78,0.526,2,0,1.598,"WH34B0010.tiff"
27,5,2,4,7,97,0.668,2,0,1.55,"WH34B0010.tiff"
28,9,4,6,13,163,0.594,4,0,1.317,"WH34B0010.tiff"
29,19,8,12,35,198,0.397,6,2,1.113,"WH34B0010.tiff"
30,7,3,5,8,75,0.379,3,0,0.544,"WH34B0010.tiff"
31,7,3,5,10,78,0.407,3,0,0.76,"WH34B0010.tiff"
1,5,2,4,7,110,0.723,2,0,0.996,"WH34B0012.tiff"
2,11,5,7,17,158,0.523,5,0,0.777,"WH34B0012.tiff"
3,17,8,10,19,209,0.43,8,0,1.47,"WH34B0012.tiff"
4,81,39,43,112,2326,0.977,38,0,4.166,"WH34B0012.tiff"
5,4,1,4,5,55,0.514,0,1,1.146,"WH34B0012.tiff"
6,11,5,7,14,171,0.554,5,0,1.597,"WH34B0012.tiff"
7,15,7,9,17,247,0.562,7,0,1.38,"WH34B0012.tiff"
8,3,1,3,3,68,0.736,1,0,0.959,"WH34B0012.tiff"
9,5,2,4,7,50,0.357,2,0,0.764,"WH34B0012.tiff"
10,9,4,6,11,183,0.683,4,0,2.195,"WH34B0012.tiff"
11,1,0,2,0,43,1.382,0,0,1.382,"WH34B0012.tiff"
12,8,3,6,9,118,0.513,2,1,1.275,"WH34B0012.tiff"
13,7,3,5,11,70,0.373,3,0,0.572,"WH34B0012.tiff"
14,18,8,11,27,435,0.793,7,1,2.989,"WH34B0012.tiff"
15,11,5,7,15,120,0.392,5,0,0.897,"WH34B0012.tiff"
16,9,4,6,14,158,0.602,4,0,1.634,"WH34B0012.tiff"
17,7,3,5,5,76,0.374,3,0,1.607,"WH34B0012.tiff"
18,17,8,10,25,129,0.299,8,0,0.734,"WH34B0012.tiff"
19,13,6,8,19,145,0.403,6,0,0.828,"WH34B0012.tiff"
20,9,4,6,10,123,0.472,4,0,1.011,"WH34B0012.tiff"
21,11,4,8,16,225,0.699,2,2,1.837,"WH34B0012.tiff"
22,15,7,9,21,267,0.624,7,0,1.57,"WH34B0012.tiff"
23,1,0,2,0,62,1.837,0,0,1.837,"WH34B0012.tiff"
24,13,6,8,17,224,0.572,6,0,1.721,"WH34B0012.tiff"
25,7,3,5,11,123,0.598,3,0,1.105,"WH34B0012.tiff"
26,9,4,6,6,112,0.437,4,0,0.67,"WH34B0012.tiff"
27,7,3,5,10,128,0.603,3,0,1.064,"WH34B0012.tiff"
28,7,3,5,9,134,0.633,3,0,1.547,"WH34B0012.tiff"
29,5,2,4,6,129,0.85,2,0,1.998,"WH34B0012.tiff"
30,13,6,8,19,191,0.515,6,0,1.728,"WH34B0012.tiff"
31,8,3,6,11,171,0.731,2,1,1.07,"WH34B0012.tiff"
1,12,5,8,18,185,0.547,4,1,1,"WH34C0010.tiff"
2,6,2,5,8,85,0.522,1,1,0.887,"WH34C0010.tiff"
3,5,2,4,4,151,1.009,2,0,3.046,"WH34C0010.tiff"
4,17,8,10,23,194,0.408,8,0,1.236,"WH34C0010.tiff"
5,17,8,10,25,210,0.448,8,0,0.734,"WH34C0010.tiff"
6,7,3,5,8,137,0.674,3,0,1.133,"WH34C0010.tiff"
7,5,2,4,5,55,0.402,2,0,0.958,"WH34C0010.tiff"
8,1,0,2,0,48,1.579,0,0,1.579,"WH34C0010.tiff"
9,5,2,4,8,112,0.76,2,0,1.323,"WH34C0010.tiff"
10,6,2,5,5,59,0.377,1,1,0.583,"WH34C0010.tiff"
11,3,1,3,4,32,0.374,1,0,0.843,"WH34C0010.tiff"
12,5,2,4,6,96,0.642,2,0,0.791,"WH34C0010.tiff"
13,19,9,11,25,332,0.623,9,0,1.902,"WH34C0010.tiff"
14,3,1,3,4,62,0.696,1,0,0.991,"WH34C0010.tiff"
15,12,5,8,19,128,0.417,4,1,0.649,"WH34C0010.tiff"
16,7,2,6,11,138,0.668,0,2,1.391,"WH34C0010.tiff"
17,38,18,21,56,1530,1.343,17,1,4.007,"WH34C0010.tiff"
18,5,2,4,6,84,0.586,2,0,0.948,"WH34C0010.tiff"
19,9,4,6,13,116,0.461,4,0,0.817,"WH34C0010.tiff"
20,9,4,6,14,187,0.722,4,0,2.083,"WH34C0010.tiff"
21,8,3,6,12,106,0.501,2,1,0.775,"WH34C0010.tiff"
22,3,1,3,4,86,0.928,1,0,1.739,"WH34C0010.tiff"
23,5,2,4,5,144,0.919,2,0,2.02,"WH34C0010.tiff"
24,5,2,4,6,128,0.83,2,0,1.459,"WH34C0010.tiff"
25,10,4,7,12,236,0.828,3,1,2.051,"WH34C0010.tiff"
26,8,3,6,12,121,0.536,2,1,1.509,"WH34C0010.tiff"
27,7,3,5,8,89,0.475,3,0,0.797,"WH34C0010.tiff"
28,7,3,5,9,84,0.424,3,0,0.732,"WH34C0010.tiff"
1,9,4,6,11,201,0.772,4,0,1.259,"WH34C0012.tiff"
2,5,2,4,7,86,0.623,2,0,1.083,"WH34C0012.tiff"
3,3,1,3,4,40,0.471,1,0,0.775,"WH34C0012.tiff"
4,3,1,3,3,69,0.738,1,0,0.826,"WH34C0012.tiff"
